法人名,住所,設立日,法人種別
ＥＩＣＨＩ　ＬＡＢＯ　ＪＡＰＡＮ株式会社,東京都千代田区丸の内３丁目２番２号丸の内二重橋ビル２階,2026-06-18,株式会社
ＥｖｅｒＬｉｎｋ　Ｌａｂ合同会社,東京都新宿区西新宿３丁目３－１３西新宿水間ビル２Ｆ,2026-06-18,合同会社
ＨＡＮＡＢＩ　ＪＡＰＡＮ株式会社,東京都新宿区原町３丁目６４番地３,2026-06-18,株式会社
Ｈｉｌｌ’ｓ　Ｃｏｒｅ合同会社,東京都品川区大崎４丁目５番１３号,2026-06-18,合同会社
ＩＦアセットアドバイザーズ株式会社,東京都港区虎ノ門５丁目９番１号,2026-06-18,株式会社
ＫＴ　Ｓｏｆｔｗｏｒｋｓ合同会社,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,2026-06-18,合同会社
Ｌｉｎｋａｇｅ合同会社,東京都渋谷区神南１丁目１１－４ＦＰＧリンクス神南５階,2026-06-18,合同会社
Ｌｕｍｉｎａ株式会社,東京都港区南青山３丁目５‐２南青山第一韮澤ビル３Ｆ,2026-06-18,株式会社
ＭＥＩＳＥＩホールディングス株式会社,東京都板橋区前野町２丁目３３番１８号,2026-06-18,株式会社
Ｎ　ａｎｄ合同会社,東京都新宿区中落合１丁目１０番９号スカイコートグレース新宿中落合３０５,2026-06-18,合同会社
ＮＰＯ法人日本ヘッドケアセラピスト協会,東京都港区六本木６丁目８番２８宮崎ビル１階,2026-06-18,その他の設立登記法人
ＰｉｘＭｏｂ　Ｊａｐａｎ株式会社,東京都品川区上大崎２丁目１５番１９号ＭＧ目黒駅前ビル,2026-06-18,株式会社
Ｑｕａｎｔｓ　Ａｒｃｈ株式会社,東京都中央区銀座１丁目１２番４号Ｎ＆ＥＢＬＤ．６Ｆ,2026-06-18,株式会社
Ｒ．ｓｋｉｐ株式会社,東京都渋谷区恵比寿西１丁目３３番６号ＪＰｎｏｉｅ恵比寿西１Ｆ,2026-06-18,株式会社
ＳＭＩ株式会社,東京都港区六本木２丁目１番１９号Ｓ‐Ｂｕｉｌｄｉｎｇ３階,2026-06-18,株式会社
Ｓｉｅｒｒａ　ＢＡＳＥ　Ｊａｐａｎ株式会社,東京都新宿区新宿１丁目１５番９号さわだビル９階,2026-06-18,株式会社
ＳｏｎａｔａＷｏｒｋ株式会社,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,2026-06-18,株式会社
ＴＯＫＹＯ　ＢＲＩＤＧＥ　ＵＮＲＩＭＩＴＥＤ株式会社,東京都新宿区新宿６丁目２７番２９号コンフォリア新宿イーストサイドタワー２２０８,2026-06-18,株式会社
ＴＯＫＹＯ　ＪＩＭＩ株式会社,東京都荒川区東尾久１丁目３０－１２,2026-06-18,株式会社
Ｔｏｕｒｂｉｌｌｏｎ株式会社,東京都渋谷区恵比寿４丁目２７番２号赤尾ビル８０１,2026-06-18,株式会社
Ｔｒｅａｓｕｒｅ　Ｊａｐａｎ株式会社,東京都国立市谷保６４５９番地の５,2026-06-18,株式会社
Ｕｎｌｉｍｉｔｅｄ　Ｍｅｌｏｄｙ　Ｊａｐａｎ株式会社,東京都渋谷区道玄坂１丁目１０番８号渋谷道玄坂東急ビル２Ｆ－Ｃ,2026-06-18,株式会社
セントラル建設株式会社,神奈川県川崎市中原区中丸子３４３－１５ファミリーコート１０２号,2026-06-18,株式会社
デザインフローコンサルティング株式会社,神奈川県茅ヶ崎市富士見町１６番３９号,2026-06-18,株式会社
マシマロ合同会社,神奈川県横浜市青葉区あざみ野２丁目２８番地９,2026-06-18,合同会社
一般社団法人ケアラーサポート相模原,神奈川県相模原市中央区横山２丁目３番１５号八仙堂薬局内,2026-06-18,その他の設立登記法人
合同会社エヌケイ美装,神奈川県横浜市戸塚区東俣野町３６番地１エンゼルハイム戸塚５０３,2026-06-18,合同会社
合同会社ＧＣＢＺ,神奈川県横浜市磯子区汐見台２丁目５番地３ヒルコートテラス横浜汐見台Ｅ棟４０１号,2026-06-18,合同会社
合同会社Ｈｉ‐Ｓｔｏｒｙ,神奈川県川崎市高津区蟹ケ谷２１２－１－８０９,2026-06-18,合同会社
株式会社クローバー,神奈川県横浜市港南区笹下３丁目１２番１５号ＹＫグレイス１０２,2026-06-18,株式会社
株式会社グリルフォース,神奈川県横浜市緑区西八朔町２３０番地２,2026-06-18,株式会社
株式会社プラタノ,神奈川県横浜市磯子区森が丘２丁目１４－１６－５,2026-06-18,株式会社
株式会社ヘルック,神奈川県小田原市飯田岡２４４番地の２,2026-06-18,株式会社
株式会社レガーレ,神奈川県横浜市西区みなとみらい２丁目２番１号横浜ランドマークタワー２０Ｆ,2026-06-18,株式会社
株式会社大和エステート,神奈川県大和市渋谷８丁目１１番地３,2026-06-18,株式会社
株式会社福泉,神奈川県横浜市南区大岡２丁目７番１号第２浅岡ビル２０２号,2026-06-18,株式会社
株式会社集＆アソシエイツ,神奈川県横浜市青葉区すすき野３丁目３番地２,2026-06-18,株式会社
株式会社Ｇｒｏａｓ,神奈川県横浜市泉区緑園４丁目２番地１９,2026-06-18,株式会社
株式会社ＨＩＫＡＲＵ,神奈川県横須賀市日の出町１丁目１３番地２８ＳＴＭ横須賀１階,2026-06-18,株式会社
株式会社Ｋ２ＬＣ,神奈川県横浜市青葉区荏子田２丁目６番地１６,2026-06-18,株式会社
株式会社ＫＡＷＡ‐ＳＨＯ,神奈川県横浜市港北区大倉山４丁目６番８－２０６号,2026-06-18,株式会社
株式会社Ｌｉ　Ｗｏｒｋ,神奈川県座間市ひばりが丘１丁目５１番３号ハイネス南林間１１０,2026-06-18,株式会社
株式会社ＭＥＩ,神奈川県横浜市港南区日野８丁目３０番２１号,2026-06-18,株式会社
株式会社ＲＹＫ,神奈川県川崎市中原区木月４丁目２２番３２号,2026-06-18,株式会社
株式会社ＹＡＲＤ　ＨＯＬＤＩＮＧＳ,神奈川県逗子市山の根１丁目１番３１号,2026-06-18,株式会社
株式会社ＹＭトレーディング,神奈川県相模原市緑区西橋本２丁目１７番８号ウエスト橋本２０３,2026-06-18,株式会社
関内装株式会社,神奈川県横浜市南区中村町５丁目３１９番地３ワコーレ吉野町ガーデン４１５号,2026-06-18,株式会社
関東大興運輸株式会社,神奈川県厚木市愛名５７４－８,2026-06-18,株式会社
青空株式会社,神奈川県横浜市中区住吉町６丁目７７番地福島ビル１階,2026-06-18,株式会社
ＬＩＮＯＶＩＡ株式会社,神奈川県川崎市幸区新小倉２番３－１００２号,2026-06-18,株式会社
ＳｏｌａＡｒｃ合同会社,神奈川県川崎市川崎区駅前本町１１番地２川崎フロンティアビル４階,2026-06-18,合同会社
ＴＥＡＭ　ＯＦ　ＣＯＬＯＲＳ株式会社,神奈川県横浜市港南区芹が谷３丁目６番３号,2026-06-18,株式会社
Ｔｒｕｓｔ　Ｇｅｎｅｒａｔｅ株式会社,神奈川県横浜市西区浅間町１丁目４番３号ウィザードビル４０２,2026-06-18,株式会社
ＹＵＮＩＱ合同会社,神奈川県相模原市南区松が枝町１―１０グランノワール３０５,2026-06-18,合同会社
エムライト合同会社,新潟県新発田市荒町１８５４番地１,2026-06-18,合同会社
合同会社ロンホーム,新潟県新潟市西蒲区鱸２６５番地３,2026-06-18,合同会社
株式会社Ａｎｄ　ｓｅｒｅｎ,新潟県新潟市中央区南笹口１丁目１番３８号コープオリンピア８０８,2026-06-18,株式会社
合同会社ＩＷＩ,富山県富山市水橋桜木１８,2026-06-18,合同会社
株式会社加越,石川県小松市問屋町３番地,2026-06-18,株式会社
合同会社エスガーデン,福井県福井市松本２丁目３－１４,2026-06-18,合同会社
株式会社Ｙ．Ｍ．Ｄ,福井県福井市中央１丁目８番１号福井西武８階,2026-06-18,株式会社
アイリン合同会社,山梨県北杜市高根町清里３５４５番地６８７９,2026-06-18,合同会社
一般社団法人にじいろのわ,山梨県甲府市貢川本町１３番１号サンライト南西１－Ｅ,2026-06-18,その他の設立登記法人
合同会社ＯＮＥ,山梨県甲府市羽黒町１４６６番２号,2026-06-18,合同会社
有限会社小川製材所,山梨県甲州市勝沼町下岩崎２０１４番地,2026-06-18,有限会社
株式会社Ｐｒｉｎｃｅｓｓ・Ｃａｓｔｌｅ,山梨県甲府市北新１丁目７番９号,2026-06-18,株式会社
アルピコアセットデザイン株式会社,長野県松本市井川城２丁目１番１号,2026-06-18,株式会社
合同会社和み,岐阜県土岐市妻木町３２４７番地２２２,2026-06-18,合同会社
合同会社ｅａｓｔ,岐阜県岐阜市茜部中島３丁目６１番地（中島ビル１０１号室）,2026-06-18,合同会社
杉山設備工業株式会社,岐阜県揖斐郡池田町萩原１２３９番地の３,2026-06-18,株式会社
ＨＡＤＥＳ合同会社,岐阜県大垣市内原３丁目７２番地４アンシャンテ１・２Ａ号室,2026-06-18,合同会社
ソーラー抹茶協同組合,静岡県菊川市倉沢３４０番地,2026-06-18,その他の設立登記法人
一般社団法人名花,静岡県静岡市葵区両替町２丁目１番地の１６,2026-06-18,その他の設立登記法人
一般社団法人浜名湖ブルーカーボン機構,静岡県浜松市中央区舞阪町弁天島３７７５番地の２,2026-06-18,その他の設立登記法人
株式会社いずのわさび,静岡県伊豆市筏場３５,2026-06-18,株式会社
株式会社エルネクサ,静岡県御殿場市萩原１２０９番地の１ノースゲイト２０３,2026-06-18,株式会社
株式会社カネキボシホールディングス,静岡県焼津市田尻１８６５番地の１１,2026-06-18,株式会社
株式会社幸栄工業,静岡県富士市久沢８２５番地の２,2026-06-18,株式会社
株式会社真龍,静岡県浜松市中央区中央１丁目１６番５－１１０１号,2026-06-18,株式会社
株式会社ＳＴＡＧＥ　ＰＡＲＴＮＥＲＳ,静岡県沼津市高島本町１６番１６号,2026-06-18,株式会社
横尾祐司合同会社,静岡県熱海市春日町６番２２号熱海ビラ５０９,2026-06-18,合同会社
Ｃｒａｆｔ　Ｂａｓｅ株式会社,静岡県袋井市国本１０９１番地の４,2026-06-18,株式会社
リアレイド株式会社,愛知県名古屋市千種区向陽町１丁目８番地プレミスト覚王山向陽町２０３号,2026-06-18,株式会社
一般社団法人ミマモルコンダンカイ,愛知県刈谷市高倉町４丁目６０８番地,2026-06-18,その他の設立登記法人
合同会社グッディーライフデザイン,愛知県名古屋市西区幅下１丁目９番１号,2026-06-18,合同会社
合同会社澤よし,愛知県名古屋市昭和区八事本町１００番地の２２伊澤峰路方,2026-06-18,合同会社
合同会社ＥＲ．,愛知県名古屋市瑞穂区彌富通１丁目４１番地,2026-06-18,合同会社
合同会社ＭＥＬＶＩ,愛知県西尾市永吉町６３６番地１,2026-06-18,合同会社
名良不動産株式会社,愛知県名古屋市中川区中島新町１丁目６１１番地ヤマトマンション中島新町１階南,2026-06-18,株式会社
株式会社こもれびキャピタル,愛知県知立市西中町中長４３番地,2026-06-18,株式会社
株式会社アカラ,愛知県名古屋市天白区平針１丁目１９０１番地の３０２号,2026-06-18,株式会社
株式会社タイト,愛知県岡崎市美合町字三田５番地１,2026-06-18,株式会社
株式会社フィールド・ウェル・ロック,愛知県名古屋市北区金城２丁目４番４号ペルテ金城１Ｆ,2026-06-18,株式会社
株式会社フロー,愛知県海部郡大治町大字長牧字前田３１番地の４,2026-06-18,株式会社
株式会社マース総合リサイクル,愛知県名古屋市中川区尾頭橋３丁目１０番１１号,2026-06-18,株式会社
株式会社星斗建設,愛知県一宮市小信中島字北東山２７番地１,2026-06-18,株式会社
株式会社重創,愛知県犬山市大字橋爪字清水下２６番地５５,2026-06-18,株式会社
株式会社錦源,愛知県名古屋市中川区本前田町２８４番地,2026-06-18,株式会社
株式会社８６５,愛知県名古屋市中区栄２丁目２番１号広小路伏見中駒ビル２Ｆ－９,2026-06-18,株式会社
株式会社ＡＤＡＫＩＣＨＩ,愛知県名古屋市千種区若水３丁目３０番２号,2026-06-18,株式会社
株式会社ＤＲＥＡＭ　ＢＡＳＥ,愛知県名古屋市千種区東山元町６丁目１７番地,2026-06-18,株式会社
株式会社Ｆｉｅｌｄａ,愛知県名古屋市中区新栄２丁目４番５号東和パークビル西館３０１号,2026-06-18,株式会社
株式会社ＨＵＧＵ　ＬＩＦＥ,愛知県名古屋市千種区田代本通２丁目１番地クロスオーバー２１覚王山４０７,2026-06-18,株式会社
株式会社ＫＴＸ,愛知県一宮市萩原町東宮重字長原５７０番地１,2026-06-18,株式会社
株式会社ＬＥＬＥＰＯＮＯ,愛知県名古屋市中村区名駅４丁目２４番５号第２森ビル４０１,2026-06-18,株式会社
株式会社ＬＵＬＩＮＫ,愛知県名古屋市千種区豊年町１７－５,2026-06-18,株式会社
株式会社ＮＡＮＡＴＯ,愛知県岡崎市上地３丁目３番地２５,2026-06-18,株式会社
株式会社ＯＮＥ,愛知県北名古屋市久地野北浦３０番地１,2026-06-18,株式会社
株式会社ＴＡＫＵＭＩ　ＥＮＥＲＧＹ,愛知県名古屋市中村区名駅１丁目１－１ＪＰタワー名古屋２１階,2026-06-18,株式会社
株式会社ｈａｒｍｏｎｙ　ｗｏｒｋｓ,愛知県半田市清水北町７３番地レジャービル原３０３号室,2026-06-18,株式会社
株式会社ｐｏｔｏ,愛知県名古屋市中村区名駅４丁目２４番５号第２森ビル４０１,2026-06-18,株式会社
株式会社ｓｅｌｅｎｅ,愛知県名古屋市中区錦３丁目１５番４号ライオンビル錦館７０６,2026-06-18,株式会社
社会保険労務士法人ＬＥＣＴ,愛知県名古屋市中区大須３丁目２番１５号栄南ＫＴビル２階,2026-06-18,その他の設立登記法人
ＣＥｉＫＡ合同会社,愛知県津島市兼平町１丁目１５番地,2026-06-18,合同会社
ＩＳＡＸ株式会社,愛知県豊川市八幡町鐘鋳場１７８番地,2026-06-18,株式会社
ＬＡＤ株式会社,愛知県愛知郡東郷町春木台３丁目３番地１０,2026-06-18,株式会社
すめらぎ警備保障株式会社,三重県津市本町３番９号,2026-06-18,株式会社
モリタアトミック合同会社,三重県多気郡多気町相可６４２番地３,2026-06-18,合同会社
合同会社まどか,三重県三重郡川越町大字亀尾新田２８０－５,2026-06-18,合同会社
株式会社ねるげ,三重県三重郡菰野町大字菰野８９５５番地５,2026-06-18,株式会社
株式会社ＩＴＯＫＯ,三重県四日市市西村町３５５５番地,2026-06-18,株式会社
株式会社Ｌｉｆｅ‐Ｒａｂ,三重県四日市市波木南台２丁目６５番地,2026-06-18,株式会社
ＲＬＤプランニング合同会社,三重県津市垂水２９４０番地３コーポ千歳１０３号,2026-06-18,合同会社
Ｒｏｏｔ株式会社,三重県松阪市中央町３８４番地１ＯＺビル,2026-06-18,株式会社
合同会社クラシック,滋賀県彦根市日夏町３７４７番地１,2026-06-18,合同会社
株式会社ＦＲＥＥ　ＳＴＹＬＥ,滋賀県大津市下阪本１丁目２２番２５号,2026-06-18,株式会社
株式会社ＬＴＲ,滋賀県大津市仰木４丁目２０番３７号,2026-06-18,株式会社
株式会社ＴＳＵＴＳＵＭＩ,滋賀県甲賀市水口町新城６２５番地１１３,2026-06-18,株式会社
イキトス合同会社,京都府京都市下京区室町通綾小路上る鶏鉾町４８０オフィスワン四条烏丸８０１,2026-06-18,合同会社
合同会社Ｓ‐Ｓｔｙｌｅ,京都府京都市山科区椥辻東潰２７サンユー２－７０２,2026-06-18,合同会社
株式会社あい,京都府京都市山科区西野山中鳥井町９９番地４,2026-06-18,株式会社
株式会社アンソー,京都府京都市下京区仏光寺通烏丸東入上柳町３３１タカノハスクエア４Ｆ,2026-06-18,株式会社
株式会社サカエリックマシナリー,京都府京都市南区東九条柳下町７番地,2026-06-18,株式会社
株式会社サバイブ,京都府相楽郡精華町光台９丁目８番地８,2026-06-18,株式会社
株式会社タカハシ,京都府向日市寺戸町笹屋３５番地の１,2026-06-18,株式会社
株式会社川端菜園,京都府京都市左京区岩倉中在地町１６８番地,2026-06-18,株式会社
株式会社笑輝,京都府京都市右京区西京極中溝町８番地４３,2026-06-18,株式会社
株式会社草譜,京都府京都市中京区釜座通二条上る大黒町６９５番地,2026-06-18,株式会社
株式会社２３,京都府京都市西京区大原野東境谷町３丁目１番地５８,2026-06-18,株式会社
株式会社Ｉｎｖｉｔｅ,京都府京都市北区大宮西野山町１６番地９６,2026-06-18,株式会社
株式会社ＹＫＪ,京都府京田辺市田辺勇田８０番地１６,2026-06-18,株式会社
ＣＡＭＯＳ　ＳＯＣＩＡＬ　ＳＵＰＰＯＲＴ株式会社,京都府京都市中京区押小路通柳馬場東入虎石町４０番地,2026-06-18,株式会社
Ｅ　ＭＡＸ　ＭＯＴＯＲＳ株式会社,京都府相楽郡精華町大字下狛小字大福寺６９番１,2026-06-18,株式会社
ＩＺＡＮＡ株式会社,京都府京都市山科区椥辻封シ川町２番地８,2026-06-18,株式会社
アルカ株式会社,大阪府枚方市香里ケ丘３丁目８番地の１（８０５）,2026-06-18,株式会社
キオン株式会社,大阪府大阪市北区西天満２丁目１０番２号幸田ビル５階,2026-06-18,株式会社
キョウノエステーツ株式会社,大阪府大阪市中央区平野町２丁目５番８号,2026-06-18,株式会社
クラブパワー株式会社,大阪府大東市中垣内１丁目８－１２レナジア大東２０３,2026-06-18,株式会社
サイコウアート株式会社,大阪府大阪市生野区新今里６丁目５番７号,2026-06-18,株式会社
サクラ・ロータス株式会社,大阪府八尾市八尾木東３丁目１０３番地,2026-06-18,株式会社
ヒラリ株式会社,大阪府大阪市北区西天満２丁目１０番２号幸田ビル５階,2026-06-18,株式会社
一般社団法人夢想家,大阪府枚方市楠葉丘１丁目１１－８,2026-06-18,その他の設立登記法人
一般社団法人関西大学体育ＯＢ・ＯＧ会,大阪府大阪市旭区大宮３丁目１１番１１号,2026-06-18,その他の設立登記法人
合同会社アサヤ,大阪府大阪市西淀川区福町２丁目１７番１２号クリエオーレ福町３０２号室,2026-06-18,合同会社
合同会社サニーパートナーズ,大阪府大阪市住吉区東粉浜３丁目３１番１５号リビオ住吉大社駅前３０２,2026-06-18,合同会社
合同会社リブート,大阪府泉南市信達大苗代１２９２,2026-06-18,合同会社
合同会社常若,大阪府大阪市北区南森町２丁目２番２８,2026-06-18,合同会社
合同会社紬,大阪府堺市北区蔵前町１丁２番１２号,2026-06-18,合同会社
合同会社ＧＵＣＨＩＹエステート,大阪府大阪市都島区善源寺町１丁目１３番５号,2026-06-18,合同会社
合同会社Ｋ９,大阪府大阪市住之江区平林南１丁目２番５７号,2026-06-18,合同会社
合同会社ＫＭＣ,大阪府豊中市豊南町南１丁目１４番１４号,2026-06-18,合同会社
合同会社ＫＳＣ,大阪府大阪市中央区材木町１番１－６０３,2026-06-18,合同会社
合同会社ＳＲサービス,大阪府東大阪市若江東町１丁目２番４８号東大阪ファーストアパートⅡ２０５号,2026-06-18,合同会社
合同会社Ｗｉｎｇ,大阪府和泉市肥子町１丁目６－３,2026-06-18,合同会社
喜田プロダクション株式会社,大阪府泉大津市なぎさ町２番６－２０３号,2026-06-18,株式会社
株式会社ときいろ,大阪府大阪市淀川区木川東２丁目５番４１号,2026-06-18,株式会社
株式会社ひまわり,大阪府大阪市中央区南船場３丁目２番２２号おおきに南船場ビル２０５,2026-06-18,株式会社
株式会社アエテル,大阪府大阪市浪速区大国２丁目６番２０号レバンガＡＰ難波カラーズ４０２号,2026-06-18,株式会社
株式会社オヤマプロダクション,大阪府東大阪市俊徳町５丁目３番２６号,2026-06-18,株式会社
株式会社ケーエス総建,大阪府東大阪市高井田本通６丁目３番２０－６１１号,2026-06-18,株式会社
株式会社ビットパワー,大阪府大阪市中央区城見２丁目１番６１号,2026-06-18,株式会社
株式会社マーカブ,大阪府大阪市北区梅田１丁目１番３号,2026-06-18,株式会社
株式会社ユグドラシル,大阪府大阪市城東区成育５丁目１０番１３号エクセルシオール城東１階,2026-06-18,株式会社
株式会社ユニオン,大阪府河内長野市千代田南町１４番８号,2026-06-18,株式会社
株式会社不動産相続の窓口,大阪府大阪市中央区難波４丁目１番１５号近鉄難波ビル１Ｆ,2026-06-18,株式会社
株式会社場外ホームラン,大阪府大阪市北区同心１丁目１０－８ＪＰｎｏｉｅ８０２,2026-06-18,株式会社
株式会社大創技建,大阪府大阪市平野区加美東４丁目３番３３号－Ｂ６,2026-06-18,株式会社
株式会社川村建築,大阪府和泉市伯太町４丁目５番４５号,2026-06-18,株式会社
株式会社放置車両調査センター,大阪府大阪市西淀川区千舟２丁目７番１８－９０４号,2026-06-18,株式会社
株式会社星五,大阪府四條畷市田原台８丁目１６－１,2026-06-18,株式会社
株式会社ＡＤＩＫ,大阪府堺市美原区太井１２０番３号,2026-06-18,株式会社
株式会社ＧＲＩＤ,大阪府大阪市西区江戸堀３丁目３番２号,2026-06-18,株式会社
株式会社ＫＥＮＳＥＩ,大阪府大阪市北区豊崎３丁目１６番１６－２８０５号,2026-06-18,株式会社
株式会社Ｌｏｎｇｅｖｉｔｙの杜,大阪府大阪市北区西天満２丁目６番８号堂島ビルヂング８１６号,2026-06-18,株式会社
株式会社Ｍ．ＣＯＭＰＬＩＡＮＣＥ,大阪府大阪市中央区今橋１丁目７－３,2026-06-18,株式会社
株式会社ＭＡＲＵＩＣＨＩ資産管理,大阪府大阪市北区堂島２丁目１番２５－４０３号,2026-06-18,株式会社
株式会社ＭＥＬＳ,大阪府大阪市浪速区湊町２丁目２番１０－３５０７号,2026-06-18,株式会社
株式会社ＰＡＴＯＳＵ,大阪府大阪市東淀川区瑞光３丁目３番９号,2026-06-18,株式会社
株式会社ＲＡＰＲＯ,大阪府貝塚市澤１０７６番地７号,2026-06-18,株式会社
株式会社ＳＫ,大阪府大阪市生野区中川１丁目３番１２号ヴェルテックス８１１,2026-06-18,株式会社
株式会社Ｓｏｕｒｉｒｅ,大阪府堺市堺区三宝町３丁１９３番地１－５０２号,2026-06-18,株式会社
株式会社ＴＯＹＯＵ　ＨＯＭＥ,大阪府八尾市渋川町４丁目３番２号,2026-06-18,株式会社
株式会社ＴＵＧ　ｉｎｃ．,大阪府大阪市西区新町２丁目５番１－３５０３号,2026-06-18,株式会社
株式会社Ｔａｌｅｎｔ　Ｂａｓｅ,大阪府寝屋川市池田北町２４番１－Ａ２０４,2026-06-18,株式会社
株式会社ｃｌｏｗｄ,大阪府大阪市北区梅田１丁目２番２号大阪駅前第２ビル１２－１２,2026-06-18,株式会社
株式会社ｅｃｌａｎ,大阪府大阪市北区中崎西４丁目３番４号１階,2026-06-18,株式会社
株式会社ｅｌｅｖｅｎ,大阪府八尾市都塚北１丁目８７番地,2026-06-18,株式会社
株式会社ｏｓｏｔａｒａ．,大阪府大阪市福島区福島１丁目１番１２－１３０３号,2026-06-18,株式会社
株式会社ｐｏｓｉｔｉｖｅ　ｍｅｎｔａｌ　ａｔｔｉｔｕｄｅ,大阪府貝塚市小瀬１丁目４７－２－２０６号,2026-06-18,株式会社
株式会社ｔａｓｕｋａ,大阪府大阪市北区梅田１丁目１番３号大阪駅前第３ビル１１階２号室,2026-06-18,株式会社
株式会社ｔｏｋｉ,大阪府岸和田市尾生町４丁目９番１６号,2026-06-18,株式会社
西川商事株式会社,大阪府八尾市太田３丁目１５８番地の５,2026-06-18,株式会社
ＣＯＲＥ　ＰＡＹ株式会社,大阪府大阪市北区梅田１丁目２番２号大阪駅前第２ビル１２－１２,2026-06-18,株式会社
Ｃｏｂａｌｔ　Ｐａｒｔｎｅｒｓ株式会社,大阪府大阪市淀川区宮原１丁目１番１号,2026-06-18,株式会社
ＨＡＳＥＧＡＷＡ株式会社,大阪府大阪市北区梅田１丁目１番３号大阪駅前第３ビル２９階１－１－１号室,2026-06-18,株式会社
Ｍ．Ｌｉｎｋ合同会社,大阪府大阪市東住吉区西今川４丁目９番１３号,2026-06-18,合同会社
ＭＳリーガル合同会社,大阪府摂津市千里丘１丁目４番９号ＯＡＺＯ千里丘５０５号,2026-06-18,合同会社
Ｎｏｒｅｎ　Ｔｒａｖｅｌ合同会社,大阪府和泉市光明台２丁目３９番７号,2026-06-18,合同会社
ＲＥＭ合同会社,大阪府豊能郡豊能町新光風台５丁目９番地の２,2026-06-18,合同会社
Ｓ‐Ｒｅｖｏ株式会社,大阪府東大阪市荒川３丁目６番５号,2026-06-18,株式会社
ＳａｎｐｏＴｒｕｓｔ株式会社,大阪府東大阪市小若江３丁目６番９号近畿大学ＫＩＮＣＵＢＡＢａｓｅｃａｍｐ,2026-06-18,株式会社
さくらグローバル合同会社,兵庫県赤穂郡上郡町高田台３丁目８番１７,2026-06-18,合同会社
一般社団法人いたみクラブコミッション,兵庫県伊丹市中央１丁目５－５ボントンビル４Ｆ,2026-06-18,その他の設立登記法人
一般社団法人ＲＵＫＡＺＥ　ＣＬＵＢ,兵庫県宝塚市栄町３丁目３番３８－８０１号,2026-06-18,その他の設立登記法人
八大産業株式会社,兵庫県加古川市平岡町新在家２８０番地の７,2026-06-18,株式会社
双えん株式会社,兵庫県神戸市中央区花隈町３２番１１号山手マンション１階,2026-06-18,株式会社
合同会社こゆはる,兵庫県神戸市灘区天城通３丁目３番６号,2026-06-18,合同会社
合同会社空真,兵庫県三田市富士が丘３丁目１６番地６,2026-06-18,合同会社
合同会社ＦＵＮ　ＮＥＷ,兵庫県西宮市深谷町２番６８号,2026-06-18,合同会社
合同会社Ｓｏｎｇ,兵庫県芦屋市伊勢町７番１３号,2026-06-18,合同会社
合同会社Ｙ．Ｔ,兵庫県神戸市灘区徳井町５丁目４番２１号,2026-06-18,合同会社
株式会社グテラヴィ,兵庫県明石市硯町１丁目３番１５号,2026-06-18,株式会社
株式会社師玉モータース,兵庫県丹波篠山市福住４６１番地４,2026-06-18,株式会社
株式会社扇造園,兵庫県宝塚市口谷東１丁目１３番５号グリーンパレスⅡ１０５,2026-06-18,株式会社
株式会社日本ネクストクリーン,兵庫県西宮市櫨塚町３番２７号,2026-06-18,株式会社
株式会社武凛,兵庫県神戸市中央区北長狭通３丁目３－９,2026-06-18,株式会社
株式会社神頭電気テック,兵庫県たつの市御津町釜屋１３番地３,2026-06-18,株式会社
株式会社緑惺,兵庫県神戸市北区淡河町南僧尾１４７８番地の１,2026-06-18,株式会社
株式会社ＡＲＫ,兵庫県神戸市須磨区行幸町４丁目４番３１号,2026-06-18,株式会社
株式会社Ｐａｃｉｆｉｃ,兵庫県西宮市老松町４番２３号,2026-06-18,株式会社
株式会社Ｗｈｉｔｅ　Ｈｏｒｓｅ,兵庫県伊丹市南野６丁目１番２０－１号,2026-06-18,株式会社
株式会社ｒｅｃｏｒｄ．,兵庫県神戸市中央区小野柄通６丁目１番６号イエシマビル２階,2026-06-18,株式会社
特定非営利活動法人フューチャーラボ,兵庫県姫路市仁豊野２０５番地６,2026-06-18,その他の設立登記法人
３Ｒコンストラクション株式会社,兵庫県伊丹市稲野町１丁目８３番地２,2026-06-18,株式会社
Ｄ‐ＤＩＶＥ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,兵庫県西宮市久出ケ谷町４番６号,2026-06-18,株式会社
Ｔｈｅ　Ｋｏｂｅ　Ｙａｃｈｔ　Ｃｌｕｂ合同会社,兵庫県神戸市中央区磯辺通１丁目１番１８号カサベラ国際プラザビル７０７号室,2026-06-18,合同会社
合同会社ＲＥＮＥＳＴ,奈良県北葛城郡広陵町大字寺戸２５２番地５,2026-06-18,合同会社
ＳＰＯＴ　ＬＡＩＧＨＴ株式会社,奈良県生駒市谷田町１６１５番地アコール生駒もやい館３階,2026-06-18,株式会社
合同会社桜花,和歌山県御坊市御坊１８７番地,2026-06-18,合同会社
合同会社美光,和歌山県岩出市溝川２５１番地の１ナナヤマ岩出１１１,2026-06-18,合同会社
株式会社中井技研,和歌山県和歌山市西庄１０５６番地２５７,2026-06-18,株式会社
Ａｔｔｉ‐ｒａｎ株式会社,和歌山県和歌山市中５８７番地１７,2026-06-18,株式会社
